   6.6771550942447648e+00   4.3434326479109266e+00  -4.2768552272671816e-05   2.1955465116680936e-04   2.2270852271147660e-04   5.6641890474273720e-05
   6.6317808023366220e+00   4.3538544275067901e+00  -5.7709294543556089e-05   2.1704805065901793e-04   2.1932678910853841e-04   7.0769529249596269e-05
   6.5862383970691587e+00   4.3634984384182083e+00  -7.2630830068109436e-05   2.1356509047740788e-04   2.1491216083944150e-04   8.4812383426776441e-05
   6.5405335375122151e+00   4.3723227975777812e+00  -8.7465675464415063e-05   2.0909240823724072e-04   2.0945143073096672e-04   9.8709155177052123e-05
   6.4946745914767403e+00   4.3802821549219244e+00  -1.0214317064488303e-04   2.0362086028579446e-04   2.0293601216949327e-04   1.1239589682552303e-04
   6.4486728543870662e+00   4.3873280396164036e+00  -1.1658873831910983e-04   1.9714672089881364e-04   1.9535977293309073e-04   1.2580374667502575e-04
   6.4025419758510935e+00   4.3934092073168509e+00  -1.3072298645602895e-04   1.8967282797047627e-04   1.8671659382552878e-04   1.3885744819782671e-04
   6.3562969042322690e+00   4.3984716051601200e+00  -1.4446173815972459e-04   1.8120909359720263e-04   1.7700075272796231e-04   1.5147617514112087e-04
   6.3099533346540602e+00   4.4024578840209916e+00  -1.5771773488170018e-04   1.7177188693301681e-04   1.6621170133770488e-04   1.6357749736758327e-04
   6.2635286611527361e+00   4.4053068242274147e+00  -1.7040348976465354e-04   1.6138245613642448e-04   1.5436106143228769e-04   1.7508331032075830e-04
   6.2170445473521463e+00   4.4069532318281528e+00  -1.8243359241102336e-04   1.5006549705992366e-04   1.4147694438152467e-04   1.8592435088570836e-04
   6.1705299716945490e+00   4.4073286034930037e+00  -1.9372489363884293e-04   1.3784937477611005e-04   1.2760188148996983e-04   1.9603965567893886e-04
   6.1240229645030002e+00   4.4063623208140132e+00  -2.0419462692273702e-04   1.2476865824828223e-04   1.1278538981556059e-04   2.0537018563604193e-04
   6.0775699080600303e+00   4.4039827667103646e+00  -2.1375842324048200e-04   1.1086779250172561e-04   9.7076722643183686e-05   2.1385042147971053e-04
   6.0312229332082365e+00   4.4001179179707126e+00  -2.2233064492152948e-04   9.6203226877456262e-05   8.0523651101003856e-05   2.2140450887392409e-04
   5.9850374506075008e+00   4.3946955947329771e+00  -2.2982786530015588e-04   8.0841612763044116e-05   6.3178571741269533e-05   2.2795159334460094e-04
   5.9390719790560587e+00   4.3876441457529989e+00  -2.3617377383887319e-04   6.4854113464801654e-05   4.5107319290796338e-05   2.3341872669335783e-04
   5.8933908811097222e+00   4.3788943673170504e+00  -2.4130237989049608e-04   4.8309988873493420e-05   2.6393633054619898e-05   2.3775330181751813e-04
   5.8480683700501714e+00   4.3683827621093547e+00  -2.4515747457273546e-04   3.1273936661244941e-05   7.1355063615550338e-06   2.4092570703624069e-04
   5.8031908416984894e+00   4.3560553041891428e+00  -2.4768918983302641e-04   1.3809626892560403e-05  -1.2563890073393546e-05   2.4291885790349291e-04
   5.7588552837625793e+00   4.3418704285986065e+00  -2.4885079964865041e-04  -4.0124910177575558e-06  -3.2603769650081527e-05   2.4371071099151337e-04
   5.7151638725355278e+00   4.3258004368713987e+00  -2.4859865116628977e-04  -2.2108518164285563e-05  -5.2886321480034936e-05   2.4326169968499336e-04
   5.6722172720529622e+00   4.3078316183657570e+00  -2.4689548256392969e-04  -4.0380762155359010e-05  -7.3310685486622517e-05   2.4151652212389425e-04
   5.6301098772936955e+00   4.2879642877752202e+00  -2.4371457600439996e-04  -5.8724722406458189e-05  -9.3765893977264212e-05   2.3842014216289423e-04
   5.5889287322834571e+00   4.2662138633216369e+00  -2.3904156504955443e-04  -7.7038942137659205e-05  -1.1412881299787673e-04   2.3393769118636940e-04
   5.5487551699106579e+00   4.2426130066825065e+00  -2.3287284744378224e-04  -9.5230553334915480e-05  -1.3426858784625222e-04   2.2806461718391331e-04
   5.5096662985220801e+00   4.2172134990478414e+00  -2.2521266048078313e-04  -1.1321187194048029e-04  -1.5405354186887347e-04   2.2081997019207935e-04
   5.4717336924934550e+00   4.1900860107312772e+00  -2.1607220072738929e-04  -1.3088976301565042e-04  -1.7335472567827831e-04   2.1222777319398434e-04
   5.4350188514175661e+00   4.1613167678227967e+00  -2.0547244225308813e-04  -1.4815506648050661e-04  -1.9204380020680984e-04   2.0230011132377692e-04
   5.3995675614074168e+00   4.1310018540080415e+00  -1.9344896805205362e-04  -1.6487994200395682e-04  -2.0998844500667223e-04   1.9103453110895941e-04
   5.3654063657980942e+00   4.0992413142270197e+00  -1.8005508777820361e-04  -1.8092597706117184e-04  -2.2705111867597720e-04   1.7842843712948875e-04
   5.3325431859945045e+00   4.0661352985879891e+00  -1.6536065690969646e-04  -1.9615866249876056e-04  -2.4309439765412609e-04   1.6450134553238464e-04
   5.3009716015654282e+00   4.0317830922448499e+00  -1.4944754555537627e-04  -2.1045944527758797e-04  -2.5799040043836063e-04   1.4931032659787162e-04
   5.2706762088363339e+00   3.9962839712917635e+00  -1.3240561509649589e-04  -2.2372837830472270e-04  -2.7162793876800380e-04   1.3294877303443958e-04
   5.2416362299592381e+00   3.9597377399184062e+00  -1.1433262013224683e-04  -2.3587724487382481e-04  -2.8391263270049496e-04   1.1553028558549290e-04
   5.2138261582460901e+00   3.9222432833694407e+00  -9.5337826178347874e-05  -2.4681976051606393e-04  -2.9476108262988481e-04   9.7169215084576713e-05
   5.1872144189381704e+00   3.8838951285292405e+00  -7.5545431621358184e-05  -2.5646703951478432e-04  -3.0409522364829123e-04   7.7970304705803517e-05
   5.1617622318452039e+00   3.8447796218186898e+00  -5.5093397617881202e-05  -2.6473215773681574e-04  -3.1184282891259649e-04   5.8032197049208333e-05
   5.1374243739287726e+00   3.8049727665222357e+00  -3.4126601725028607e-05  -2.7154094372741958e-04  -3.1794489666907055e-04   3.7459643090961622e-05
